IPC,DSCR,IPCanterior,IPCanterior1,IPCanterior2,IPCanterior3,PM_L1_ICACHE_MISS,PERF_COUNT_HW_CACHE_L1D:READ:MISS,PERF_COUNT_HW_CACHE_L1D:WRITE:MISS,PERF_COUNT_HW_CACHE_LL:WRITE:MISS,PM_DATA_FROM_L3,PM_MEM_PREF,PERF_COUNT_HW_CACHE_L1I:PREFETCH:ACCESS,PERF_COUNT_HW_CACHE_L1D:PREFETCH:ACCESS,PM_MEM_READ,PM_L1_ICACHE_RELOADED_PREF,PM_DATA_FROM_MEMORY,PM_BR_MPRED_CMPL,LLC-LOAD-MISSES,PM_DISP_HELD_IQ_FULL,PM_CMPLU_STALL_DMISS_L3MISS,PERF_COUNT_HW_BRANCH_INSTRUCTIONS
0.818726,455,0.813273,1.079789,0.832606,1.084146,22720,3093804,238711,16044,5249618,26727044,19987,3381266,2300064,20095,1116874,212603,1909911,34950324,321510559,892607
0.823806,455,0.818726,1.050443,0.831243,1.061128,23137,4785022,272231,20666,4893754,27069776,19600,4183085,2371160,20096,1161787,207693,1834684,33991934,308023371,997222
0.825904,455,0.823806,1.002876,0.831882,1.014750,24839,5209916,159299,7188,4678910,26962686,19161,4822153,2485466,22141,1240764,202361,1754439,32448480,292147631,1114745
0.827672,455,0.825904,0.962750,0.831806,0.967232,24015,5675017,192027,11492,4136443,27365562,19421,5504248,2543184,20151,1283526,196976,1741182,27995010,291589533,1220715
0.829882,455,0.827672,0.930491,0.831144,0.941760,25083,7279734,226227,16040,3774247,27701472,21193,6176915,2617396,19736,1331318,191701,1663248,26944867,276080347,1336441
0.831211,455,0.829882,0.882475,0.831604,0.894164,25616,7709676,254000,20688,3538854,27616428,19113,6839017,2736306,20346,1413688,186159,1587182,24971373,261075553,1453211
0.832283,455,0.831211,0.842358,0.831486,0.839115,25941,8271101,215978,16508,2757842,28483188,19351,7629695,2606016,20480,1350201,179436,1587340,20784068,251336837,1685659
0.835024,455,0.832283,0.813565,0.831672,0.826208,27582,9969350,104485,2682,1998756,27525884,20499,8151273,2498416,18607,1335385,167628,1641733,14862655,240101289,2041639
0.833589,455,0.835024,0.743583,0.833068,0.762740,28318,12186538,81409,1618,1231515,26977934,20845,9162154,2746010,17957,1499379,161785,1395291,12221011,211247078,1878991
0.829520,455,0.833589,0.736803,0.832815,0.717687,27834,12751052,255463,29114,1267994,27606848,20151,9345615,2849412,19471,1555567,158506,1472341,12636408,233977329,1791334
0.828162,455,0.829520,0.812556,0.829961,0.794398,28374,12578416,333296,36088,1368305,27803926,18553,8526606,2599974,19854,1433480,143917,1578661,12562309,263467268,1705710
0.828364,455,0.828162,0.859975,0.828535,0.859921,29279,12423230,244435,24590,1389901,27910076,19398,8210471,2450330,19867,1351266,138682,1614019,12719882,273487480,1710145
0.828787,455,0.828364,0.863399,0.828775,0.862806,29153,12277300,278510,30810,1310054,28107746,19653,8202093,2255914,19487,1266641,140533,1696878,12711291,287306152,1710941
0.830235,455,0.828787,0.865366,0.829050,0.865310,29619,12268774,313390,33678,1283780,27920824,20382,8214123,2256190,19480,1264515,139683,1563649,12470941,288838851,1726487
0.833343,455,0.830235,0.831695,0.829744,0.856594,29126,12354161,409932,31012,1327011,27636456,20346,8263449,2867444,19231,1541885,121524,1399969,11859246,275651712,1850385
0.836162,455,0.833343,0.725275,0.831456,0.752408,28729,12634564,236237,21884,1186392,27958338,21292,9641325,3197524,20765,1699603,126194,1263543,9671901,246089821,2134713
0.836510,455,0.836162,0.618347,0.833023,0.644806,28045,12875376,267778,24548,1014510,28547015,20678,11264348,3483212,19218,1836616,133482,1127165,7654335,217136432,2419097
0.832545,455,0.836510,0.546476,0.833840,0.537184,28600,13132681,306165,31098,916943,28901352,20295,12199328,3635570,19356,1905538,142744,1122628,12584614,215899849,2332328
0.828781,455,0.832545,0.643446,0.831469,0.620419,25662,10843227,278404,26592,1902486,28151244,19796,10545740,3400648,19861,1743889,157365,1287725,18866072,250253994,1967773
0.827139,455,0.828781,0.771652,0.828570,0.749639,24207,8208898,457702,43082,3109162,27642244,20042,8377834,3143426,19337,1571481,174411,1328442,26293153,268177289,1691146
0.825414,455,0.827139,0.830426,0.827487,0.826843,22859,6010977,424801,39186,4105598,27875792,18689,7728358,3431700,20628,1686993,187900,1341523,31998448,288653397,1338136
0.825400,455,0.825414,0.889276,0.826452,0.875054,21314,3781683,758844,46014,5122600,28008908,18451,6659483,3191798,23229,1527166,190405,1499225,35844735,317937057,1394320
0.827293,455,0.825400,0.906310,0.825819,0.924520,21422,3395780,332140,14454,5302775,27674330,19255,6299363,3023918,18480,1439836,193610,1514698,35444466,292125654,1613318
0.827981,455,0.827293,0.826660,0.826958,0.844595,20737,3580110,299993,7926,5180131,27337366,20255,7255408,3282206,21752,1567493,208687,1382042,35353819,256653979,1720757
0.828279,455,0.827981,0.809058,0.827625,0.810287,20132,3689127,334949,13996,5174127,27315456,19904,7650341,3453142,19547,1652071,206983,1271986,35271681,243142256,1721873
0.827111,455,0.828279,0.804776,0.827961,0.803654,20057,3770650,314060,8672,5076930,27409526,19767,7622400,3531864,20211,1689836,207421,1363934,36402624,228704956,1711781
0.823975,455,0.827111,0.835875,0.827850,0.818445,20376,3719210,371299,18040,5114409,27088868,19253,7190099,2909878,20197,1408827,228748,1742038,37721378,268326580,1415633
0.821950,455,0.823975,0.968360,0.825913,0.930316,21072,3436655,329753,14404,5313280,26505278,17697,4888120,2498710,20090,1213775,218602,1937437,40550516,310168298,1016692
0.823998,455,0.821950,1.078953,0.823844,1.082317,21690,3086737,524443,25926,5302693,25964038,19126,2846024,2281568,20270,1111582,211544,1932393,36083044,313475295,1041136
0.826122,455,0.823998,0.967041,0.824634,1.001459,23327,5225847,367563,19202,3793810,27151446,19161,5229953,2572712,22919,1309194,192240,1674742,27775894,270585954,1466984
0.827389,455,0.826122,0.836237,0.826036,0.844927,25118,8004571,281801,13268,2592286,27905466,19435,7740656,2622266,18860,1383372,172215,1632620,18249180,246139415,2009544
0.825556,455,0.827389,0.708508,0.826984,0.691855,26023,10846795,74507,1810,1241335,29298762,19344,9430820,3081680,19245,1698315,159229,1451551,13000261,229274755,1839457
0.825229,455,0.825556,0.819275,0.825653,0.788116,29158,12513434,306125,30580,1385968,27757911,18543,8308749,2660098,20309,1492180,135128,1574208,13032557,267281675,1745892
0.825692,455,0.825229,0.864930,0.825350,0.864714,28959,12228049,345928,34710,1316814,27764586,19303,8198489,2388280,19849,1365000,136578,1687401,13131182,285674031,1750071
0.827714,455,0.825692,0.863567,0.825679,0.866172,29125,12190781,425778,31620,1278048,27808806,19988,8219725,2577324,19398,1435584,128691,1446742,12967544,284208974,1780988
0.829607,455,0.827714,0.731207,0.826689,0.772468,29046,12515138,360543,31358,1205086,27883822,20078,9363760,3338280,19100,1800115,122068,1244408,9865948,242180172,2196219
0.828086,455,0.829607,0.568691,0.827998,0.610060,27764,12889049,553754,44310,953103,28726946,20085,11777678,3786508,18714,2006195,132847,1113038,7864917,213537062,2472295
0.825454,455,0.828086,0.610227,0.827488,0.575325,25741,11047554,284940,20034,1760129,28100058,20372,10792801,3521086,19439,1825648,155018,1326681,20285039,250100210,2000603
0.824046,455,0.825454,0.791359,0.825463,0.752836,23916,7887132,423779,33918,3243544,27197646,20099,7915646,3085466,19387,1535706,178460,1343213,26862674,279477557,1400543
0.824076,455,0.824046,0.868480,0.824748,0.834142,21292,4171531,690589,53784,4871653,27527416,18227,6928067,3189760,20497,1526854,190818,1622235,36107189,325890299,1253743
0.825256,455,0.824076,0.888930,0.824118,0.920064,23931,3413598,364847,11284,5129414,27312428,19452,6371054,3113642,20209,1486829,198443,1556773,36638732,277567777,1682451
0.825589,455,0.825256,0.813736,0.825022,0.813202,20250,3652897,317053,10340,4974036,26996030,19882,7608828,3270092,19628,1569776,209068,1372512,36612685,244366962,1748215
0.824603,455,0.825589,0.810129,0.825361,0.810023,20128,3784181,463976,21250,5066953,26992714,19822,7606743,3471200,19993,1665920,206957,1377371,36998052,226479618,1742180
0.822290,455,0.824603,0.856521,0.825257,0.826370,20406,3669975,442986,22796,5131657,26946920,20592,6728780,2818596,20423,1364338,225501,1793612,38657107,277814483,1339675
0.822247,455,0.822290,1.018456,0.823838,0.974581,21071,3320456,354485,12930,5383865,26123248,19354,4107084,2347816,20592,1141887,213855,2016583,42066641,325033154,881025
0.824154,455,0.822247,1.038986,0.823079,1.078898,21922,3085012,363080,14616,4682780,26273216,19008,3887011,2454194,19967,1220110,201013,1827531,29985531,294547619,1295747
0.825248,455,0.824154,0.878534,0.824122,0.917751,24834,7296030,552831,28702,3089150,27219255,19311,6780556,2752158,20197,1442496,179242,1570926,21419419,246918834,1762842
0.825247,455,0.825248,0.780119,0.824848,0.806374,26657,10070998,86595,1538,1510053,27151598,20551,8359668,2748680,18284,1493297,164146,1515350,13349283,218841541,1995899
0.824372,455,0.825247,0.745181,0.825199,0.718347,27500,12599371,211997,22250,1264565,27423768,19745,9199771,2929898,19207,1621035,149705,1528672,13329915,249755562,1799687
0.824591,455,0.824372,0.855349,0.824433,0.842811,28618,12377500,360679,29696,1365660,27587158,19569,8181259,2394746,15585,1363267,136780,1677024,13474674,275883060,1776688
0.825763,455,0.824591,0.869404,0.824601,0.869111,28938,12185987,336167,29638,1275237,27618802,19751,8191011,2384624,19378,1357617,134198,1529323,13037172,284371911,1796497
0.827461,455,0.825763,0.778523,0.825176,0.828528,28830,12343878,259083,20210,1265215,27446930,20506,8704614,3244134,19152,1755820,119156,1282793,10721956,250627931,2134002
0.826573,455,0.827461,0.589648,0.826333,0.635811,27779,12813015,277569,20074,975856,28430330,20226,11442979,3733950,18856,1990084,131278,1114006,8237315,214487237,2479995
0.824717,455,0.826573,0.616372,0.826144,0.574703,25615,11044264,364753,30620,1755349,27877568,19930,10690774,3526306,19081,1829917,156061,1325103,20613443,250170197,2018904
0.823679,455,0.824717,0.794446,0.824802,0.757056,23408,7586054,412076,29374,3351856,26986430,17632,7913349,3171896,20444,1569209,179235,1392481,27719906,287317993,1375013
0.824184,455,0.823679,0.886732,0.824125,0.860195,21145,3859291,596607,34790,4945098,27748436,17774,6612632,3049824,20147,1455775,187217,1655383,37301945,319215972,1505563
0.824869,455,0.824184,0.860955,0.824046,0.897138,21421,3441126,389882,12812,5078345,27060116,19572,6717569,3223380,19429,1541913,204869,1491799,36906603,259670666,1765462
0.824855,455,0.824869,0.815429,0.824679,0.817529,20129,3646478,343142,8364,5023363,26961108,19935,7605544,3497808,19656,1669888,203770,1362009,37018983,235384896,1774995
0.823390,455,0.824855,0.821132,0.824982,0.812845,19557,3789496,464931,10368,5084760,26854544,19039,7606935,3036632,20203,1469412,224250,1642163,37613744,250988031,1592678
0.822375,455,0.823390,0.943841,0.824297,0.895672,20562,3499855,478756,25362,5259213,26404514,18214,5189372,2535374,20113,1229737,218041,1925934,41174966,306428049,1079136
0.823844,455,0.822375,1.070990,0.823151,1.083975,21534,3064815,363502,14478,4977863,26025116,19137,2911581,2292510,20256,1115953,207969,1850130,34952464,298984372,1185916
0.824838,455,0.823844,0.906150,0.823904,0.951964,23562,5707172,307542,5294,3517621,26840044,19392,6044210,2781546,20477,1444778,182383,1577734,22561224,254058049,1717871
0.825041,455,0.824838,0.801147,0.824538,0.828621,26511,9780242,191709,6684,1574082,27302930,19763,8142489,2664964,18467,1440816,165607,1530499,14337822,219715687,2146553
0.824346,455,0.825041,0.739181,0.824998,0.709302,27179,12633048,258823,35284,1252705,27289056,21267,9254782,2939174,20408,1626271,149834,1525038,13738896,248725987,1825132
0.824595,455,0.824346,0.859829,0.824379,0.848327,29294,12373180,328755,25076,1362751,27639829,19645,8190493,2360168,20164,1353441,135687,1671365,13627004,276835065,1805254
0.825867,455,0.824595,0.873024,0.824569,0.872771,29085,12175641,473519,38434,1261828,27643100,19515,8185635,2357646,19461,1345225,133073,1456414,13541725,281229919,1833205
0.826924,455,0.825867,0.736987,0.825227,0.788530,28470,12455357,535840,38318,1199900,27670208,20150,9254797,3347890,18895,1806314,121252,1216996,10033940,236695900,2284162
0.825488,455,0.826924,0.560330,0.826150,0.586041,27588,12926140,447431,33914,917909,28625200,20056,11957454,3803720,18914,2019185,139669,1130628,13678095,217508691,2377712
0.824279,455,0.825488,0.690800,0.825454,0.636962,24755,9743667,366656,25388,2421656,27506758,20135,9533517,3263736,19170,1651459,165719,1500226,22963667,278186404,1821205
0.823976,455,0.824279,0.846994,0.824524,0.837699,22371,5899536,558028,27090,3980508,27807038,18299,7674047,3368198,20578,1651361,188455,1500463,34160457,305559885,1277324
0.824832,455,0.823976,0.904406,0.824086,0.913013,21147,3393117,438230,9518,5182187,27611486,19197,6069986,2982550,19954,1423791,190811,1591116,37217856,288033441,1700167
0.825090,455,0.824832,0.820126,0.824669,0.819431,20236,3617805,366542,9934,4959179,26938924,20142,7603471,3242684,18417,1557194,207467,1356345,36938091,242047433,1804509
0.824175,455,0.825090,0.819406,0.824965,0.816657,19936,3761010,420774,8426,5058076,26892440,19438,7602939,3262612,20412,1580355,211260,1441207,37608359,228015494,1776617
0.822982,455,0.824175,0.895995,0.824783,0.843318,20401,3615131,509312,8028,5182092,26640962,19588,5882069,2640092,20280,1282856,220438,1872075,40454405,295761980,1205678
0.824040,455,0.822982,1.065048,0.823706,1.053430,21438,3138586,491816,27962,5475947,25604118,18953,2807846,2276086,20455,1110126,211206,1898645,36350548,307831835,1135990
0.825014,455,0.824040,0.928885,0.824126,0.978463,23277,5386822,477353,21390,3618319,26882196,18839,5711944,2721572,20320,1405854,184396,1599294,22919076,257889579,1707866
0.825188,455,0.825014,0.804658,0.824764,0.832012,26322,9717522,177616,6854,1586684,27394550,18803,8128448,2636924,18405,1430719,165755,1528995,14837419,219960537,2168741
0.824660,455,0.825188,0.744181,0.825164,0.711662,27936,12632736,311730,25332,1252273,27351074,19408,9207073,2904034,19785,1612078,148811,1531691,13928808,251147822,1843223
0.824966,455,0.824660,0.866487,0.824680,0.858818,28933,12327498,493979,34234,1351513,27562334,19196,8181819,2356782,19406,1346296,134291,1668202,13931985,278000136,1832961
0.826310,455,0.824966,0.870754,0.824909,0.875826,29971,12162064,377706,22988,1260415,27533086,19472,8196107,2568698,19191,1430546,126362,1420367,13296421,279738643,1878993
0.826646,455,0.826310,0.691563,0.825617,0.745098,28494,12561141,406663,26434,1126864,27829066,20590,9901378,3476298,18830,1865755,124023,1147677,9236171,221381742,2444964
0.825259,455,0.826646,0.572508,0.826239,0.533008,27530,12731006,458768,35148,1105222,28372836,19926,11751554,3580836,19455,1866513,147959,1283418,15751182,242529584,2200966
0.824441,455,0.825259,0.766903,0.825253,0.715019,24321,8359055,436200,31382,2948896,27088746,20275,8213392,3101532,19275,1547571,175931,1340772,26731812,277816621,1436678
0.824825,455,0.824441,0.881180,0.824731,0.852185,21056,3952247,868367,41492,4918541,27792394,18018,6757550,3095694,19672,1480403,186484,1623363,37619649,317330499,1534751
0.825312,455,0.824825,0.859005,0.824691,0.895769,21241,3430523,403078,3620,5058551,26955346,19701,6792746,3227608,19411,1545234,205039,1458966,37366215,251806873,1829562
0.824907,455,0.825312,0.821721,0.825164,0.824200,20700,3633525,421824,12598,5022143,26824546,20114,7602256,3476132,19785,1663727,203237,1343242,37485004,225824555,1825317
0.823692,455,0.824907,0.861018,0.825264,0.832434,20772,3652520,576311,12762,5115273,26726800,19536,6820774,2797202,20290,1357451,223830,1795297,39534148,279208228,1377629
0.824274,455,0.823692,1.040580,0.824444,1.000843,20920,3251026,666895,20634,5428192,25780926,18586,3483902,2276718,20545,1110056,210786,1988482,37740779,322676580,1039806
0.825337,455,0.824274,0.970177,0.824425,1.024296,23111,4965145,521911,24226,3731208,26813728,18719,5120646,2606438,20061,1330171,188354,1642731,24014338,265490750,1651988
0.825538,455,0.825337,0.811959,0.825127,0.839680,26232,9319956,273353,11454,1840618,27279574,20235,8101372,2633132,18355,1427805,166579,1529565,15732580,219998516,2265522
0.825075,455,0.825538,0.740590,0.825520,0.705165,27273,12652711,184049,24452,1241770,27258386,19645,9238350,2903392,20006,1611579,148706,1531976,14290579,251079753,1862838
0.825466,455,0.825075,0.871345,0.825087,0.864907,29229,12310040,438483,34114,1340016,27485104,19478,8174778,2342312,19826,1344523,133642,1663613,14068501,278774174,1857924
0.826720,455,0.825466,0.856717,0.825333,0.879026,29396,12134273,480388,28730,1266211,27385344,20077,8198524,2762044,19268,1520580,122497,1377152,12959605,270146346,1980696
0.826557,455,0.826720,0.651667,0.826061,0.708784,28215,12635428,380781,25332,1059309,27970620,20406,10473869,3587276,19223,1918331,126364,1112685,8991582,213782428,2530681
0.825344,455,0.826557,0.602795,0.826334,0.547369,26056,11238976,397027,26778,1698389,27689664,19870,10829775,3510564,19210,1817479,155052,1330366,21501996,251679466,2051116
0.824885,455,0.825344,0.810563,0.825455,0.771505,22570,6478080,508667,29704,3770259,26989328,19607,7829913,3187928,20104,1573114,183911,1433106,32958510,294360116,1321458
0.825561,455,0.824885,0.908900,0.824988,0.902720,20856,3387441,947351,32130,5210299,27872984,17969,6047659,2918078,20094,1391989,186757,1604230,37753925,290982524,1732004
0.825648,455,0.825561,0.825841,0.825428,0.825005,20165,3593947,447336,13636,4947968,26775470,19928,7597713,3223650,19279,1549316,206107,1345842,37624426,237285572,1854415
0.824656,455,0.825648,0.829415,0.825697,0.822170,19858,3741746,598193,12706,5068624,26709582,18383,7573736,3043304,20279,1474402,219516,1603126,38264023,246902899,1670283
0.824499,455,0.824656,0.964284,0.825306,0.903652,20942,3473665,578643,17978,5276623,26082208,18814,4827069,2439936,20312,1184171,214186,1971669,42624888,316368168,1027837
0.825582,455,0.824499,1.026291,0.824774,1.076007,21553,3060718,553349,17828,4579852,25825032,19004,3861949,2497380,19980,1251487,197123,1717567,29905565,276717900,1487066
0.825971,455,0.825582,0.838910,0.825479,0.858093,25253,7781677,421378,8966,2482201,27311332,19364,7797697,2528830,18642,1349921,169678,1618267,18313051,234226565,2354716
